,ResponseId,cue,num_resp,R1,R2,R3
12476,R_urASbjNvufjMqxX,don't play play,2,do not joke,this is serious,NA
12477,R_urASbjNvufjMqxX,echerley,1,actually,NA,NA
12478,R_urASbjNvufjMqxX,gabra,I don't know this word,NA,NA,NA
12479,R_urASbjNvufjMqxX,gahmen,1,government,NA,NA
12480,R_urASbjNvufjMqxX,garang,I recognise this word but cannot think of anything,NA,NA,NA
12481,R_urASbjNvufjMqxX,horlan,1,go about with no plan,NA,NA
12482,R_urASbjNvufjMqxX,hong bao,1,red packet,NA,NA
12483,R_urASbjNvufjMqxX,ini macam,2,this is like,this is very,NA
12484,R_urASbjNvufjMqxX,jelak,2,overwhelmed,too savoy,NA
12485,R_urASbjNvufjMqxX,jio,2,ask out,include in plans,NA
12486,R_urASbjNvufjMqxX,Q143,I don't know this word,NA,NA,NA
12487,R_urASbjNvufjMqxX,keling kia,I don't know this word,NA,NA,NA
12488,R_urASbjNvufjMqxX,kopitiam,1,coffee shop,NA,NA
12489,R_urASbjNvufjMqxX,koyah,I recognise this word but cannot think of anything,NA,NA,NA
12490,R_urASbjNvufjMqxX,lan jiao,3,penis,ass hole,to scold someone
12491,R_urASbjNvufjMqxX,lao sai,2,diarrhoea,stomach,NA
12492,R_urASbjNvufjMqxX,leh,1,duh,NA,NA
12493,R_urASbjNvufjMqxX,luan,2,messy,confused,NA
12494,R_urASbjNvufjMqxX,macam,2,very,seems like,NA
12495,R_urASbjNvufjMqxX,mah,1,duh,NA,NA
12496,R_urASbjNvufjMqxX,Obasan,I don't know this word,NA,NA,NA
12497,R_urASbjNvufjMqxX,orbi,I recognise this word but cannot think of anything,NA,NA,NA
12498,R_urASbjNvufjMqxX,orh hor,2,chastise,doing something wrong,NA
12499,R_urASbjNvufjMqxX,pariah,I don't know this word,NA,NA,NA
12500,R_urASbjNvufjMqxX,photostat,I don't know this word,NA,NA,NA
12501,R_urASbjNvufjMqxX,see me no up,I don't know this word,NA,NA,NA
12502,R_urASbjNvufjMqxX,sibei,2,extremely,very,NA
12503,R_urASbjNvufjMqxX,Si mi lan jiao,2,what is this,unbelievable,NA
12504,R_urASbjNvufjMqxX,song,2,chill,relaxed,NA
12505,R_urASbjNvufjMqxX,sor zai,I don't know this word,NA,NA,NA
12506,R_urASbjNvufjMqxX,tak boleh,2,cannot,unable to,NA
12507,R_urASbjNvufjMqxX,tak boleh tahan,1,unbearable,NA,NA
12508,R_urASbjNvufjMqxX,tau pok,1,bean curd,NA,NA
12509,R_urASbjNvufjMqxX,teh,1,tea,NA,NA
12510,R_urASbjNvufjMqxX,diam,2,quiet,to shut up,NA
12511,R_urASbjNvufjMqxX,twa kee,I don't know this word,NA,NA,NA
12512,R_urASbjNvufjMqxX,ulu,1,outskirts,NA,NA
12513,R_urASbjNvufjMqxX,very the,1,extremely,NA,NA
12514,R_urASbjNvufjMqxX,wa(h) lan,2,dammit,exasperated,NA
12515,R_urASbjNvufjMqxX,your head,2,absurd,unbelievable,NA
12516,R_urASbjNvufjMqxX,zi siao,I recognise this word but cannot think of anything,NA,NA,NA
12517,R_TvH33XdmXs6gAw1,4D,3,lottery,gambling,addictive
12518,R_TvH33XdmXs6gAw1,11B,2,army,NS,NA
12519,R_TvH33XdmXs6gAw1,Ah Beng,1,gangster,NA,NA
12520,R_TvH33XdmXs6gAw1,Ah Lian,I recognise this word but cannot think of anything,NA,NA,NA
12521,R_TvH33XdmXs6gAw1,Ah Long,2,loan shark,gangster,NA
12522,R_TvH33XdmXs6gAw1,ah tiong,I don't know this word,NA,NA,NA
12523,R_TvH33XdmXs6gAw1,akan datang,I don't know this word,NA,NA,NA
12524,R_TvH33XdmXs6gAw1,amacam,I don't know this word,NA,NA,NA
12525,R_TvH33XdmXs6gAw1,ang pow,1,red packet,NA,NA
12526,R_TvH33XdmXs6gAw1,an zhua?,2,so what,hokku,NA
12527,R_TvH33XdmXs6gAw1,atas,1,luxurious,NA,NA
12528,R_TvH33XdmXs6gAw1,bao toh,1,exceed,NA,NA
12529,R_TvH33XdmXs6gAw1,botak,1,bald,NA,NA
12530,R_TvH33XdmXs6gAw1,buay steady,2,unsteady,dialect,NA
12531,R_TvH33XdmXs6gAw1,chap lau chu,I don't know this word,NA,NA,NA
12532,R_TvH33XdmXs6gAw1,chim,1,difficult,NA,NA
12533,R_TvH33XdmXs6gAw1,chiong,1,rush,NA,NA
12534,R_TvH33XdmXs6gAw1,geh geh,I don't know this word,NA,NA,NA
12535,R_TvH33XdmXs6gAw1,gor chiam tua guay gu chia leng,I don't know this word,NA,NA,NA
12536,R_TvH33XdmXs6gAw1,helication,I don't know this word,NA,NA,NA
12537,R_TvH33XdmXs6gAw1,ho seh,1,can leh,NA,NA
12538,R_TvH33XdmXs6gAw1,jiak chao,I recognise this word but cannot think of anything,NA,NA,NA
12539,R_TvH33XdmXs6gAw1,kaypoh,1,nosy,NA,NA
12540,R_TvH33XdmXs6gAw1,kiam,1,salty,NA,NA
12541,R_TvH33XdmXs6gAw1,kiasu,1,scared of losing,NA,NA
12542,R_TvH33XdmXs6gAw1,ku ku jiao,1,genitals,NA,NA
12543,R_TvH33XdmXs6gAw1,lah,1,shilling,NA,NA
12544,R_TvH33XdmXs6gAw1,limpeh,1,boss,NA,NA
12545,R_TvH33XdmXs6gAw1,lombang,2,ride on,add to,NA
12546,R_TvH33XdmXs6gAw1,lor,1,shilling,NA,NA
12547,R_TvH33XdmXs6gAw1,mafan,1,troublesome,NA,NA
12548,R_TvH33XdmXs6gAw1,makcik,2,older woman,auntie,NA
12549,R_TvH33XdmXs6gAw1,neh neh,1,nipples,NA,NA
12550,R_TvH33XdmXs6gAw1,no eye see,1,blind,NA,NA
12551,R_TvH33XdmXs6gAw1,nua,1,lazy,NA,NA
12552,R_TvH33XdmXs6gAw1,paiseh,1,embarrassed,NA,NA
12553,R_TvH33XdmXs6gAw1,pang sai,1,shit,NA,NA
12554,R_TvH33XdmXs6gAw1,pang seh,1,ditch,NA,NA
12555,R_TvH33XdmXs6gAw1,rabz,I recognise this word but cannot think of anything,NA,NA,NA
12556,R_TvH33XdmXs6gAw1,sampat,1,stupid,NA,NA
12557,R_TvH33XdmXs6gAw1,sekali,1,what if,NA,NA
12558,R_TvH33XdmXs6gAw1,shiok,1,refreshing,NA,NA
12559,R_TvH33XdmXs6gAw1,sia,1,shilling,NA,NA
12560,R_TvH33XdmXs6gAw1,sod,1,crazy,NA,NA
12561,R_TvH33XdmXs6gAw1,swaku,3,stupid,fool,blur
12562,R_TvH33XdmXs6gAw1,talk cock,1,ridiculous,NA,NA
12563,R_TvH33XdmXs6gAw1,tio,1,got,NA,NA
12564,R_TvH33XdmXs6gAw1,un,I recognise this word but cannot think of anything,NA,NA,NA
12565,R_TvH33XdmXs6gAw1,vomit blood,2,frustrated,annoyed,NA
12566,R_TvH33XdmXs6gAw1,wah seh,1,exclamation,NA,NA
12567,R_12SbmxVuLTp5kMg,5Cs,I don't know this word,NA,NA,NA
12568,R_12SbmxVuLTp5kMg,Ah Seng,I recognise this word but cannot think of anything,NA,NA,NA
12569,R_12SbmxVuLTp5kMg,alamak,3,aiyoyo,Complain,Why
12570,R_12SbmxVuLTp5kMg,berak,I recognise this word but cannot think of anything,NA,NA,NA
12571,R_12SbmxVuLTp5kMg,belanja,2,treat,pay money,NA
12572,R_12SbmxVuLTp5kMg,bo tao boh beh,I don't know this word,NA,NA,NA
12573,R_12SbmxVuLTp5kMg,boleh,2,encourage,support,NA
12574,R_12SbmxVuLTp5kMg,buaya,I don't know this word,NA,NA,NA
12575,R_12SbmxVuLTp5kMg,buay song,2,ditch,never include,NA
12576,R_12SbmxVuLTp5kMg,chicken business,2,annoying,mean,NA
12577,R_12SbmxVuLTp5kMg,chin chai,3,sweet,good,NA
12578,R_12SbmxVuLTp5kMg,chop,2,book,occupy,NA
12579,R_12SbmxVuLTp5kMg,corright,2,correct,right,NA
12580,R_12SbmxVuLTp5kMg,gone-case,2,helpless,no hope,NA
12581,R_12SbmxVuLTp5kMg,gostan,I don't know this word,NA,NA,NA
12582,R_12SbmxVuLTp5kMg,handphone,1,mobile,NA,NA
12583,R_12SbmxVuLTp5kMg,heng,2,relief,luckily,NA
12584,R_12SbmxVuLTp5kMg,hong gan,2,escape,gone,NA
12585,R_12SbmxVuLTp5kMg,jia lat,2,haywire,hopeless,NA
12586,R_12SbmxVuLTp5kMg,kena sai,2,scold,NA,NA
12587,R_12SbmxVuLTp5kMg,kenz,I recognise this word but cannot think of anything,NA,NA,NA
12588,R_12SbmxVuLTp5kMg,ki chia,I recognise this word but cannot think of anything,NA,NA,NA
12589,R_12SbmxVuLTp5kMg,kilat,2,not happy,NA,NA
12590,R_12SbmxVuLTp5kMg,kong ka kiao,I recognise this word but cannot think of anything,NA,NA,NA
12591,R_12SbmxVuLTp5kMg,kopi,1,coffee,NA,NA
12592,R_12SbmxVuLTp5kMg,la sai,3,annoyed,angry,problems
12593,R_12SbmxVuLTp5kMg,liek boh kiew,I don't know this word,NA,NA,NA
12594,R_12SbmxVuLTp5kMg,liddat,2,like that,NA,NA
12595,R_12SbmxVuLTp5kMg,lun zun,I don't know this word,NA,NA,NA
12596,R_12SbmxVuLTp5kMg,mug,2,study hard,hard-working,NA
12597,R_12SbmxVuLTp5kMg,nia,NA,NA,NA,NA
12598,R_12SbmxVuLTp5kMg,no horse run,I recognise this word but cannot think of anything,NA,NA,NA
12599,R_12SbmxVuLTp5kMg,O$P$,1,pay back money,NA,NA
12600,R_12SbmxVuLTp5kMg,obiang,I don't know this word,NA,NA,NA
12601,R_12SbmxVuLTp5kMg,ORD,1,Complete NS,NA,NA
12602,R_12SbmxVuLTp5kMg,orh,2,is it,OK,NA
12603,R_12SbmxVuLTp5kMg,ownself,3,decide for yourself,by yourself,myself
12604,R_12SbmxVuLTp5kMg,pia,1,pretty,NA,NA
12605,R_12SbmxVuLTp5kMg,pai tao,3,ditch,left alone,NA
12606,R_12SbmxVuLTp5kMg,puki,1,bad word,NA,NA
12607,R_12SbmxVuLTp5kMg,pundek,1,bad word,NA,NA
12608,R_12SbmxVuLTp5kMg,sakar,1,government,NA,NA
12609,R_12SbmxVuLTp5kMg,saman,NA,NA,NA,NA
12610,R_12SbmxVuLTp5kMg,see you very up,3,good,smart,strong
12611,R_12SbmxVuLTp5kMg,shame shame,1,Shame,NA,NA
12612,R_12SbmxVuLTp5kMg,suay,1,die,NA,NA
12613,R_12SbmxVuLTp5kMg,tyco,1,luck,NA,NA
12614,R_12SbmxVuLTp5kMg,tan ku ku,I don't know this word,NA,NA,NA
12615,R_12SbmxVuLTp5kMg,tekan,3,torture,target,do work
12616,R_12SbmxVuLTp5kMg,wa(h) lao (eh),3,surprise,difficult,annoyed
12617,R_1jqRD8XV2ezVx57,abit,1,a little,NA,NA
12618,R_1jqRD8XV2ezVx57,act cute,2,trying hard to be adorable,ciao me me,NA
12619,R_1jqRD8XV2ezVx57,agar-ration,1,estimation,NA,NA
12620,R_1jqRD8XV2ezVx57,ah neh,I recognise this word but cannot think of anything,NA,NA,NA
12621,R_1jqRD8XV2ezVx57,ai see,I don't know this word,NA,NA,NA
12622,R_1jqRD8XV2ezVx57,balik kampong,I don't know this word,NA,NA,NA
12623,R_1jqRD8XV2ezVx57,bak kwa,3,pork,CNY food,be cheng axing
12624,R_1jqRD8XV2ezVx57,bo liao,1,no more,NA,NA
12625,R_1jqRD8XV2ezVx57,chao geng,1,feign illness to escape,NA,NA
12626,R_1jqRD8XV2ezVx57,chao mugger,2,closet mugger,study very hard and quickly,NA
12627,R_1jqRD8XV2ezVx57,chee bai,1,vulgar word,NA,NA
12628,R_1jqRD8XV2ezVx57,chiong sua,1,rush,NA,NA
12629,R_1jqRD8XV2ezVx57,chop chop,3,quick,fast game,hurry
12630,R_1jqRD8XV2ezVx57,cmi,1,cannot make it,NA,NA
12631,R_1jqRD8XV2ezVx57,don't play play,2,font anyhow,font try and be funny,NA
12632,R_1jqRD8XV2ezVx57,dunnid,2,do not need,not required,NA
12633,R_1jqRD8XV2ezVx57,eye power,2,see but never physically help,watch but never do,NA
12634,R_1jqRD8XV2ezVx57,ho liao,I don't know this word,NA,NA,NA
12635,R_1jqRD8XV2ezVx57,jiak,1,eat,NA,NA
12636,R_1jqRD8XV2ezVx57,jiak zua,I don't know this word,NA,NA,NA
12637,R_1jqRD8XV2ezVx57,jiak kantang,I don't know this word,NA,NA,NA
12638,R_1jqRD8XV2ezVx57,kampung,2,olden days,village times,NA
12639,R_1jqRD8XV2ezVx57,kar pak,I don't know this word,NA,NA,NA
12640,R_1jqRD8XV2ezVx57,kayu,I don't know this word,NA,NA,NA
12641,R_1jqRD8XV2ezVx57,lao pei huet,I don't know this word,NA,NA,NA
12642,R_1jqRD8XV2ezVx57,lagi,I recognise this word but cannot think of anything,NA,NA,NA
12643,R_1jqRD8XV2ezVx57,lobang,1,recommendation,NA,NA
12644,R_1jqRD8XV2ezVx57,makan,1,eat,NA,NA
12645,R_1jqRD8XV2ezVx57,mang zang,I don't know this word,NA,NA,NA
12646,R_1jqRD8XV2ezVx57,meh,1,it wast good,NA,NA
12647,R_1jqRD8XV2ezVx57,ngeow,I don't know this word,NA,NA,NA
12648,R_1jqRD8XV2ezVx57,nia gong,I don't know this word,NA,NA,NA
12649,R_1jqRD8XV2ezVx57,obiang,1,hole,NA,NA
12650,R_1jqRD8XV2ezVx57,pang jio,1,shit,NA,NA
12651,R_1jqRD8XV2ezVx57,pasar malam,2,night market,void deck market,NA
12652,R_1jqRD8XV2ezVx57,piak piak,I recognise this word but cannot think of anything,NA,NA,NA
12653,R_1jqRD8XV2ezVx57,pok kai,I don't know this word,NA,NA,NA
12654,R_1jqRD8XV2ezVx57,rabak,3,ret,ratchet,wreck
12655,R_1jqRD8XV2ezVx57,see first,2,take things as its course,play by ear,NA
12656,R_1jqRD8XV2ezVx57,siam,1,avoid,NA,NA
12657,R_1jqRD8XV2ezVx57,Si mi tai dzi,1,what is this,NA,NA
12658,R_1jqRD8XV2ezVx57,sotong,1,blur,NA,NA
12659,R_1jqRD8XV2ezVx57,steady pom pi pi,1,secure and stable,NA,NA
12660,R_1jqRD8XV2ezVx57,tyco,I recognise this word but cannot think of anything,NA,NA,NA
12661,R_1jqRD8XV2ezVx57,tembalik,1,upside down,NA,NA
12662,R_1jqRD8XV2ezVx57,zai,I don't know this word,NA,NA,NA
12663,R_1jqRD8XV2ezVx57,wayang,I recognise this word but cannot think of anything,NA,NA,NA
12664,R_1jqRD8XV2ezVx57,xia lan,I don't know this word,NA,NA,NA
12665,R_1jqRD8XV2ezVx57,zao hor,1,leave,NA,NA
12666,R_1jqRD8XV2ezVx57,zao kng,1,feign illness,NA,NA
12667,R_yqKpBKycUeRH7JT,abit,I don't know this word,NA,NA,NA
12668,R_yqKpBKycUeRH7JT,abuden,1,then what,NA,NA
12669,R_yqKpBKycUeRH7JT,agar-ration,1,approximately,NA,NA
12670,R_yqKpBKycUeRH7JT,alamak,1,oh no,NA,NA
12671,R_yqKpBKycUeRH7JT,amacam,I don't know this word,NA,NA,NA
12672,R_yqKpBKycUeRH7JT,an zhua?,1,so what,NA,NA
12673,R_yqKpBKycUeRH7JT,ar bo,1,then,NA,NA
12674,R_yqKpBKycUeRH7JT,balik kampong,1,return home,NA,NA
12675,R_yqKpBKycUeRH7JT,bo geh,1,toothless,NA,NA
12676,R_yqKpBKycUeRH7JT,bo jio,1,never invite,NA,NA
12677,R_yqKpBKycUeRH7JT,bo liao,1,nothing to do,NA,NA
12678,R_yqKpBKycUeRH7JT,buay,2,don't know,no,NA
12679,R_yqKpBKycUeRH7JT,buaya,I don't know this word,NA,NA,NA
12680,R_yqKpBKycUeRH7JT,zha bor,1,female,NA,NA
12681,R_yqKpBKycUeRH7JT,chim,3,difficult,deep,hard
12682,R_yqKpBKycUeRH7JT,chiu kana kah,I don't know this word,NA,NA,NA
12683,R_yqKpBKycUeRH7JT,cmi,1,not good,NA,NA
12684,R_yqKpBKycUeRH7JT,geh kiang,1,ambitious,NA,NA
12685,R_yqKpBKycUeRH7JT,goondu,1,dumb,NA,NA
12686,R_yqKpBKycUeRH7JT,gor chiam tua guay gu chia leng,I don't know this word,NA,NA,NA
12687,R_yqKpBKycUeRH7JT,guai lan,1,naughty,NA,NA
12688,R_yqKpBKycUeRH7JT,handphone,1,phone,NA,NA
12689,R_yqKpBKycUeRH7JT,horlan,1,far away,NA,NA
12690,R_yqKpBKycUeRH7JT,jia lat,1,bad,NA,NA
12691,R_yqKpBKycUeRH7JT,kae ang moh,1,fake Caucasian,NA,NA
12692,R_yqKpBKycUeRH7JT,kar pak,I don't know this word,NA,NA,NA
12693,R_yqKpBKycUeRH7JT,kiam pa,1,beaten up,NA,NA
12694,R_yqKpBKycUeRH7JT,lao lan,I don't know this word,NA,NA,NA
12695,R_yqKpBKycUeRH7JT,limbu,1,mother,NA,NA
12696,R_yqKpBKycUeRH7JT,lobang,I recognise this word but cannot think of anything,NA,NA,NA
12697,R_yqKpBKycUeRH7JT,neh neh,I don't know this word,NA,NA,NA
12698,R_yqKpBKycUeRH7JT,nia gong de ji dan,I don't know this word,NA,NA,NA
12699,R_yqKpBKycUeRH7JT,pak tor,1,dating,NA,NA
12700,R_yqKpBKycUeRH7JT,pang sai,1,poop,NA,NA
12701,R_yqKpBKycUeRH7JT,photostat,I don't know this word,NA,NA,NA
12702,R_yqKpBKycUeRH7JT,puki,I recognise this word but cannot think of anything,NA,NA,NA
12703,R_yqKpBKycUeRH7JT,see you very up,1,knowledgeable,NA,NA
12704,R_yqKpBKycUeRH7JT,shiok,1,comfortable,NA,NA
12705,R_yqKpBKycUeRH7JT,siam,1,avoid,NA,NA
12706,R_yqKpBKycUeRH7JT,suka,1,anyhow,NA,NA
12707,R_yqKpBKycUeRH7JT,swee,2,nice,beautiful,NA
12708,R_yqKpBKycUeRH7JT,talk cock,2,gibberish,trash,NA
12709,R_yqKpBKycUeRH7JT,tekan,I recognise this word but cannot think of anything,NA,NA,NA
12710,R_yqKpBKycUeRH7JT,diam,1,quiet,NA,NA
12711,R_yqKpBKycUeRH7JT,towkay,I don't know this word,NA,NA,NA
12712,R_yqKpBKycUeRH7JT,un,I don't know this word,NA,NA,NA
12713,R_yqKpBKycUeRH7JT,very the,I recognise this word but cannot think of anything,NA,NA,NA
12714,R_yqKpBKycUeRH7JT,walau,1,ha the heck,NA,NA
12715,R_yqKpBKycUeRH7JT,xia suay,1,embarrass,NA,NA
12716,R_yqKpBKycUeRH7JT,zhun,1,on point,NA,NA
12717,R_NUNC5TWEQYDqufT,5Cs,2,superficial achievements of a successfulness person,Cash Condominium Car Credit Card Country Club,NA
12718,R_NUNC5TWEQYDqufT,ACBC,NA,NA,NA,NA
12719,R_NUNC5TWEQYDqufT,Ah Huay,1,someone who likes wearing floral-design clothing,NA,NA
12720,R_NUNC5TWEQYDqufT,ah neh,2,an Indian person,an Indian-looking person,NA
12721,R_NUNC5TWEQYDqufT,ai tzai,I don't know this word,NA,NA,NA
12722,R_NUNC5TWEQYDqufT,bao toh,1,to report sabotage,NA,NA
12723,R_NUNC5TWEQYDqufT,barang barang,1,miscellaneousness things,NA,NA
12724,R_NUNC5TWEQYDqufT,bo eng,2,no use,something that is redundant,NA
12725,R_NUNC5TWEQYDqufT,chio bu,1,a pretty girl,NA,NA
12726,R_NUNC5TWEQYDqufT,chiong sua,2,someone who would fight vigorously for the army,to be intense with work,NA
12727,R_NUNC5TWEQYDqufT,chop chop,3,quickie an expression,to be on track,fast
12728,R_NUNC5TWEQYDqufT,gabra,1,anxious,NA,NA
12729,R_NUNC5TWEQYDqufT,garang,1,fierce,NA,NA
12730,R_NUNC5TWEQYDqufT,keling kia,1,an Indian person,NA,NA
12731,R_NUNC5TWEQYDqufT,kena,1,to receive something unpleasant,NA,NA
12732,R_NUNC5TWEQYDqufT,kong ka kiao,1,died NA,NA,NA
12733,R_NUNC5TWEQYDqufT,kopitiam,1,a coffee shop,NA,NA
12734,R_NUNC5TWEQYDqufT,koyah,2,you misspelt it's NA and it means NA literally malady,substandard of one's linguistic ability,NA
12735,R_NUNC5TWEQYDqufT,la sai,1,do you mean lao sai If yes then it means diarrhoea,NA,NA
12736,R_NUNC5TWEQYDqufT,lagi,2,even more,again,NA
12737,R_NUNC5TWEQYDqufT,lun zun,I don't know this word,NA,NA,NA
12738,R_NUNC5TWEQYDqufT,mafan,1,troublesome,NA,NA
12739,R_NUNC5TWEQYDqufT,makan,1,to eat,NA,NA
12740,R_NUNC5TWEQYDqufT,mata,2,literally eye,the police,NA
12741,R_NUNC5TWEQYDqufT,meh,3,an expression used in a question be it literal or rhetorical,NA,come in baba malady
12742,R_NUNC5TWEQYDqufT,mug,1,study intensively,NA,NA
12743,R_NUNC5TWEQYDqufT,neh neh pok,1,breasts,NA,NA
12744,R_NUNC5TWEQYDqufT,O$P$,1,Owe Money Pay Money,NA,NA
12745,R_NUNC5TWEQYDqufT,Obasan,1,an older woman auntie who is not related to you,NA,NA
12746,R_NUNC5TWEQYDqufT,pak chiu cheng,1,to masturbate,NA,NA
12747,R_NUNC5TWEQYDqufT,pak zam,I don't know this word,NA,NA,NA
12748,R_NUNC5TWEQYDqufT,pasar malam,1,night market,NA,NA
12749,R_NUNC5TWEQYDqufT,piak piak,1,to have sex,NA,NA
12750,R_NUNC5TWEQYDqufT,pok kai,3,poor,penniless,broke
12751,R_NUNC5TWEQYDqufT,sabo,1,to ruin something sabotage,NA,NA
12752,R_NUNC5TWEQYDqufT,sei,1,to die wantonness word,NA,NA
12753,R_NUNC5TWEQYDqufT,showflat,I recognise this word but cannot think of anything,NA,NA,NA
12754,R_NUNC5TWEQYDqufT,siao,1,crazy,NA,NA
12755,R_NUNC5TWEQYDqufT,simi,1,what NA,NA,NA
12756,R_NUNC5TWEQYDqufT,sotong,2,literally squid,a stupid silly or confused person,NA
12757,R_NUNC5TWEQYDqufT,steady pom pi pi,2,someone who is calm and stable,a situation that is going to plan,NA
12758,R_NUNC5TWEQYDqufT,sui,2,excellent expressionless,pretty physical appearance,NA
12759,R_NUNC5TWEQYDqufT,swaku,2,literally a mountain tortoise,someone who lives in their own bubble,NA
12760,R_NUNC5TWEQYDqufT,ulu,1,deserted,NA,NA
12761,R_NUNC5TWEQYDqufT,up lorry,NA,NA,NA,NA
12762,R_NUNC5TWEQYDqufT,wa(h) lao (eh),3,WTF an expression,Oh my God,literally my husband lymphokine expression
12763,R_NUNC5TWEQYDqufT,wah seh,1,Wow an expression,NA,NA
12764,R_NUNC5TWEQYDqufT,xia lan,I recognise this word but cannot think of anything,NA,NA,NA
12765,R_NUNC5TWEQYDqufT,yaya papaya,2,Arrogant,A show-off,NA
12766,R_NUNC5TWEQYDqufT,your head,2,an equivalent is you can go fuck yourself,an expression one says to another when something autosuggestive is absurd,NA
12767,R_pKtWbU1zk7mRVSx,11B,I don't know this word,NA,NA,NA
12768,R_pKtWbU1zk7mRVSx,act blur,1,sotong,NA,NA
12769,R_pKtWbU1zk7mRVSx,act cute,1,bury cute,NA,NA
12770,R_pKtWbU1zk7mRVSx,akan datang,I don't know this word,NA,NA,NA
12771,R_pKtWbU1zk7mRVSx,atas,1,luxurious,NA,NA
12772,R_pKtWbU1zk7mRVSx,bodoh,1,stupid,NA,NA
12773,R_pKtWbU1zk7mRVSx,bo ta bo lan pa,1,drink,NA,NA
12774,R_pKtWbU1zk7mRVSx,bo tao boh beh,I don't know this word,NA,NA,NA
12775,R_pKtWbU1zk7mRVSx,boleh,1,can,NA,NA
12776,R_pKtWbU1zk7mRVSx,buay song,1,not happy,NA,NA
12777,R_pKtWbU1zk7mRVSx,chao geng,2,escape,play truant,NA
12778,R_pKtWbU1zk7mRVSx,chicken business,1,monkey business,NA,NA
12779,R_pKtWbU1zk7mRVSx,cheem,1,profound,NA,NA
12780,R_pKtWbU1zk7mRVSx,chin chai,1,easy going,NA,NA
12781,R_pKtWbU1zk7mRVSx,chiong,I recognise this word but cannot think of anything,NA,NA,NA
12782,R_pKtWbU1zk7mRVSx,chope,1,tissue,NA,NA
12783,R_pKtWbU1zk7mRVSx,cockanaathan,I don't know this word,NA,NA,NA
12784,R_pKtWbU1zk7mRVSx,damn,1,wow,NA,NA
12785,R_pKtWbU1zk7mRVSx,double confirm,1,triple confirm,NA,NA
12786,R_pKtWbU1zk7mRVSx,echerley,1,actually,NA,NA
12787,R_pKtWbU1zk7mRVSx,eeyer,1,yikes,NA,NA
12788,R_pKtWbU1zk7mRVSx,eye power,2,eye,stare,NA
12789,R_pKtWbU1zk7mRVSx,gostan,1,U turn,NA,NA
12790,R_pKtWbU1zk7mRVSx,hong gan,1,trouble,NA,NA
12791,R_pKtWbU1zk7mRVSx,ho seh,1,good,NA,NA
12792,R_pKtWbU1zk7mRVSx,Q143,1,leg and hand,NA,NA
12793,R_pKtWbU1zk7mRVSx,kenz,I don't know this word,NA,NA,NA
12794,R_pKtWbU1zk7mRVSx,kiasi,1,scared of dying,NA,NA
12795,R_pKtWbU1zk7mRVSx,leh chey,1,troublesome,NA,NA
12796,R_pKtWbU1zk7mRVSx,lombang,I don't know this word,NA,NA,NA
12797,R_pKtWbU1zk7mRVSx,lor,1,leh,NA,NA
12798,R_pKtWbU1zk7mRVSx,malu,1,blur,NA,NA
12799,R_pKtWbU1zk7mRVSx,masak-masak,2,cooking,childhood,NA
12800,R_pKtWbU1zk7mRVSx,mati,1,die,NA,NA
12801,R_pKtWbU1zk7mRVSx,nia,I recognise this word but cannot think of anything,NA,NA,NA
12802,R_pKtWbU1zk7mRVSx,ownself,1,me,NA,NA
12803,R_pKtWbU1zk7mRVSx,pia,1,kia eh ray,NA,NA
12804,R_pKtWbU1zk7mRVSx,pai tao,I don't know this word,NA,NA,NA
12805,R_pKtWbU1zk7mRVSx,see me no up,1,look down,NA,NA
12806,R_pKtWbU1zk7mRVSx,shame shame,1,child,NA,NA
12807,R_pKtWbU1zk7mRVSx,sibei,1,very,NA,NA
12808,R_pKtWbU1zk7mRVSx,Si mi tai dzi,2,what is your problem,auk simi auk,NA
12809,R_pKtWbU1zk7mRVSx,song,I don't know this word,NA,NA,NA
12810,R_pKtWbU1zk7mRVSx,sor zai,1,stupid child,NA,NA
12811,R_pKtWbU1zk7mRVSx,tak boleh tahan,1,cannot stand,NA,NA
12812,R_pKtWbU1zk7mRVSx,tio,1,kena,NA,NA
12813,R_pKtWbU1zk7mRVSx,ti ko pek,1,pervert,NA,NA
12814,R_pKtWbU1zk7mRVSx,wayang,1,showy,NA,NA
12815,R_pKtWbU1zk7mRVSx,zao kng,1,give away,NA,NA
12816,R_pKtWbU1zk7mRVSx,zi siao,1,poke fun,NA,NA
12817,R_2A1268oFwzpKDRG,Ah Seng,1,a common name,NA,NA
12818,R_2A1268oFwzpKDRG,Ah Lian,1,a countrified woman,NA,NA
12819,R_2A1268oFwzpKDRG,ai see,I don't know this word,NA,NA,NA
12820,R_2A1268oFwzpKDRG,ai see buay see,I recognise this word but cannot think of anything,NA,NA,NA
12821,R_2A1268oFwzpKDRG,ar,1,warning,NA,NA
12822,R_2A1268oFwzpKDRG,ayam,1,chicken,NA,NA
12823,R_2A1268oFwzpKDRG,bak kwa,2,Chinese new year,pork,NA
12824,R_2A1268oFwzpKDRG,belanja,I recognise this word but cannot think of anything,NA,NA,NA
12825,R_2A1268oFwzpKDRG,bo beh zao,I don't know this word,NA,NA,NA
12826,R_2A1268oFwzpKDRG,bo pian,1,no choice,NA,NA
12827,R_2A1268oFwzpKDRG,bo chap,1,lack of care,NA,NA
12828,R_2A1268oFwzpKDRG,botak,2,bald,hairless,NA
12829,R_2A1268oFwzpKDRG,buay gan,1,no affinity,NA,NA
